frame,f0_avgutt_diff_2,p_dur,n_dur,e_range,e_maxavg_diff,e_avgmin_diff,f0_range,f0_maxavg_diff,f0_avgmin_diff,label
frame_a_0.19_0.25,17.001711369822118,0.0,-0.7697289355375102,407.3764122014091,365.3020054520536,42.07440674935549,274.8326240926456,164.99958511381112,109.83303897883442,NB
frame_tra_0.25_0.67,0.5327076721292485,0.0,0.5448429384267376,419.91412963907663,368.30170229288655,51.61242734619009,10.494047060713996,4.038342365478684,6.455704695235312,NB
frame_vEjs_0.67_0.87,32.02979252352371,0.0,-0.8888079073110563,415.10861217010114,369.09346313157096,46.01514903853018,100.6450024500578,38.31628361677009,62.32871883328772,NB
frame_du_0.87_0.96,9.531609639262996,0.0,-0.1961207096000868,414.9924219640643,373.0042153549779,41.98820660908649,20.940246052000617,11.657096536099488,9.28314951590113,NB
frame_me_0.96_1.02,110.25106262460557,0.0,-0.6840308398992412,414.7013667976287,371.6687174076423,43.03264938998643,328.8956607034818,244.05151522394837,84.84414547953347,NB
frame_ka_1.02_1.08,262.61977058433206,0.0,-0.9011861229339349,414.4299444546886,371.50562299588273,42.92432145880588,20.11007412072269,10.206114705142966,9.90395941557972,NB
frame_niz_1.08_1.27,147.6159121667387,0.0,-0.362134314578032,417.7400003349375,372.2034034779862,45.53659685695129,10.582264684619588,3.125862037880495,7.456402646739093,NB
frame_mu_1.27_1.4,67.72295483172252,0.0,0.0516610649678254,413.0316517337177,369.65014336048114,43.38150837323656,292.11086548397986,207.78401682964235,84.32684865433754,NB
frame_dZi_1.4_1.62,9.976569612844289,0.0,0.4323784501181049,413.5714459854457,367.8685417717505,45.702904213695206,21.40193683249205,14.02499471572537,7.376942116766685,NB
frame_muw_1.62_1.71,16.170682040798937,0.0,-0.3819570405260209,412.6524342550399,369.479316139708,43.173118115331874,16.251350152603152,9.877663946132516,6.373686206470637,NB
frame_tSi_1.71_1.77,12.361362609358425,0.0,-0.6510480471948091,410.4305094258731,367.9759834524992,42.45452597337385,1.439704132361868,0.9524394297761204,0.4872647025857475,NB
frame_pli_1.77_1.95,42.93248766263719,0.0,-0.362134314578032,411.29657017490433,366.7447664193479,44.55180375555648,181.9337472992746,131.7659924222689,50.16775487700568,NB
frame_ka_1.95_2.26,497.6621128387179,0.0,0.1066523137719872,415.0723442141681,367.2697893624362,47.80255485173194,53.83792622488363,30.988817088230466,22.84910913665317,NB
frame_sa~w~_2.26_3.14,13.309208551834018,0.9700000000000002,1.1046308003465162,419.3996334304328,358.7809344474691,60.61869898296368,101.91017465340258,22.44744254108255,79.46273211232003,NB
frame_a_4.11_4.82,2.4205488343830552,0.0,2.0785101247183597,421.8293048037792,365.3146869657592,56.51461783802012,29.047325063947937,6.113370375955782,22.93395468799216,NB
frame_w_4.82_4.95,9.738565311958569,0.3700000000000001,0.2374973958937602,411.783996901137,368.46662915869456,43.31736774244246,2.421280325938696,1.4384944738189205,0.9827858521197754,NB
frame_e~_5.32_5.35,206.28782286350997,0.0,-0.8767148449085366,393.3511377280939,352.4828021517277,40.86833557636618,0.5238528673039369,0.3022071381091749,0.221645729194762,NB
frame_pres_5.35_5.47,115.8783657092415,0.0,-0.6840308398992391,412.6607707640957,369.03952438542456,43.62124637867117,497.2191879216272,177.67495164932285,319.5442362723044,NB
frame_ta_5.47_6.88,101.18787031775676,0.0,5.014387309905178,422.2914122910222,351.12864349027654,71.16276880074565,511.776345337116,439.6148802500672,72.16146508704878,NB
frame_re~j~_6.88_6.97,185.64215965221416,0.0,-0.8767148449085309,405.0798098071259,363.0626319584209,42.01717784870499,68.56007059036227,45.10587801286212,23.454192577500145,NB
frame_E_6.97_7.0,141.04270173596703,0.6900000000000004,-1.090766402862978,394.7457608717811,354.18716230662034,40.55859856516077,2.7848859299109705,1.4678399281853416,1.317046001725629,NB
frame_u_7.69_7.77,20.553408420333284,0.0,-0.0722298223161351,408.5661427848741,368.01149394521127,40.554648839662775,3.971078370440239,1.3948861802358437,2.576192190204395,NB
frame_dZi~_7.77_7.97,0.2548251768861291,0.0,0.2861429014287276,414.0130962264552,368.89664469469017,45.11645153176505,31.46548756084387,8.42111704359911,23.04437051724476,NB
frame_Jej_7.97_8.5,9.44794281260664,0.0,-0.0999146170639384,420.8979585494045,367.6117977831624,53.286160766242176,28.02599184503532,10.218841211753729,17.807150633281594,NB
frame_ru_8.5_8.58,132.86724805033805,0.0,-0.381957040526025,419.67377579889165,377.8611375898274,41.81263820906423,293.9402053047036,159.73216271800067,134.2080425867029,NB
frame_ki_8.58_8.68,39.56945637831414,0.0,-0.3621343145780304,420.37730471060536,374.4557156133174,45.92158909728795,60.55890818792949,39.801095006711606,20.757813181217884,NB
frame_ujs_8.68_8.82,3.165114461543425,0.0,-0.0722298223161296,421.0951180463232,376.8691811986316,44.22593684769152,6.600861540513336,3.121176541167131,3.4796849993462047,NB
frame_de_8.82_8.88,72.83662870983005,0.0,-0.6840308398992304,415.5362786759883,373.1714739678818,42.36480470810648,3.047615849214367,1.2934298562379354,1.7541859929764314,NB
frame_po_8.88_8.94,273.055257481248,0.0,-0.6874019266333036,414.0108646052345,371.0776825264432,42.93318207879133,25.51928237057137,15.752421474609264,9.766860895962113,NB
frame_zi_8.94_9.0,87.08147427803182,0.0,-0.6510480471948139,407.2359854417867,365.2738627758279,41.96212266595876,4.390277646645032,2.57342452546218,1.816853121182852,NB
frame_ta~_9.0_9.41,2.32451902844565,0.0,1.1046308003465186,420.2701952760997,369.25985535550393,51.01033992059576,9.784738530455058,3.9993504647314353,5.785388065723623,NB
frame_tSis_9.41_9.5,0.0692964535894873,0.4499999999999993,-0.6510480471948011,407.2718574119918,365.2970003110045,41.97485710098727,1.9804408861425884,0.6200808288469375,1.360360057295651,NB
frame_dej_9.95_10.49,1.9802093420014015,0.0,2.723313793306709,416.96416674426166,363.21283107079046,53.7513356734712,23.007298041895524,6.313116289117488,16.694181752778036,NB
frame_Sa~w~_10.49_10.94,16.68929131589701,1.950000000000001,-0.5144309503418854,413.9786289249113,362.830864497376,51.14776442753538,75.5879586440678,36.13231929956434,39.45563934450345,TB
frame_nu_12.89_13.04,47.9958900558989,0.0,0.1755519522517778,404.0414587168789,361.1634468083229,42.878011908556005,8.250995723447176,4.346354368813053,3.9046413546341223,NB
frame_ba~_13.04_13.52,83.5760916471867,0.0,0.9929713692645524,426.1757596217794,372.6788072462863,53.496952375493095,338.57006116282446,191.0980421320642,147.47201903076024,NB
frame_ku_13.52_13.59,266.124507514434,0.0,-0.381957040526025,420.80714720187416,378.60519743800944,42.20194976386472,8.94027418237016,5.081891922841294,3.8583822595288666,NB
frame_bo~_13.59_13.65,248.1201776765514,0.0,-0.7418023892943928,419.5573069809426,375.498079776719,44.059227204223646,34.39293354828192,23.469601606376955,10.923331941904962,NB
frame_o_13.65_13.7,78.9931637775156,0.0,-0.4946161102243291,413.67724971658265,371.4153941887022,42.26185552788047,5.230365311998057,2.780165000525983,2.4502003114720736,NB
frame_Zi_13.7_13.76,244.98809280213567,0.0,-0.6510480471948139,415.8745933617946,372.43986007960166,43.43473328219295,3.886919558503223,2.4014104579309787,1.4855091005722445,NB
frame_e~_13.76_13.79,27.64836286057164,0.0,-0.8767148449085366,406.5165622698636,363.89025698942095,42.62630528044264,8.497942598527686,3.2233933915578348,5.274549206969851,NB
frame_ta~w~_13.79_13.88,31.32795967880199,0.0,-0.8494092435877637,419.7151905947696,376.3949305990675,43.32025999570215,4.060596071814388,2.1761814448563825,1.884414626958005,NB
frame_a_13.88_13.94,28.414771902032385,0.0,-0.7697289355375158,418.9929942540576,375.6071967178359,43.38579753622173,3.923399983884224,2.95872991861242,0.964670065271804,NB
frame_Ze~_13.94_14.11,23.84665572035792,0.0,-0.2401065813099991,416.0199137983162,371.2948824765175,44.72503132179872,10.50335025059627,4.788420702684306,5.714929547911964,NB
frame_tSi_14.11_14.2,187.9207888321648,0.0,-0.4343627477322359,417.0272199371227,374.09851828901935,42.9287016481033,37.9510008969902,24.202985653396183,13.748015243594011,NB
frame_vaj_14.2_14.51,7.793198787962069,0.0,-0.0686239360899086,422.41969635391456,374.1783812544505,48.241315099463975,5.216987276879621,2.930766968838668,2.286220308040953,NB
frame_ko_14.51_14.57,58.50042362585808,0.0,-0.6874019266332865,410.4387760839727,367.6353998836189,42.80337620035385,90.17219490988646,50.38941715152743,39.78277775835903,NB
frame_me_14.57_14.64,22.37873731983862,0.0,-0.5866781360933484,413.8302411957398,369.8983507077348,43.93189048800497,25.922252879410337,15.029861491827802,10.892391387582537,NB
frame_saX_14.64_15.55,21.82187266233663,0.0,1.9908719997874156,425.4400865187878,363.278075793772,62.16201072501576,41.41134255024284,14.20082021822077,27.210522332022062,NB
frame_de_15.55_15.7,26.193065215514707,0.0,-0.1972673208698204,425.4282398544999,379.4910675408181,45.9371723136818,5.114992023009791,2.762557263907979,2.3524347591018118,NB
frame_ma~_15.7_15.99,19.22579419482551,0.0,0.1555256361498714,421.6888616005782,374.4331060029324,47.25575559764576,23.23267827164668,10.093271391645716,13.139406880000962,NB
frame_da_15.99_16.2,290.6986555099516,0.0,-0.2877192484172942,421.8167041595859,376.8261163193484,44.99058784023754,488.89279976731984,172.05815790907457,316.8346418582453,NB
frame_dZi_16.2_16.81,35.23948437433705,0.5199999999999996,3.32151577628586,422.12318176775386,368.55315000965766,53.570031758096206,80.81417546345277,10.31107192266279,70.50310354078998,NB
frame_mo_17.33_17.39,6.742497364709905,0.0,-0.6874019266332865,423.9584092100424,380.1120139446719,43.84639526537046,1.7676012429921286,1.311479944715586,0.4561212982765426,NB
frame_E_17.39_17.8,366.5451933723611,0.0,0.8278393048802876,418.9113838597676,372.2089840335721,46.70239982619546,489.914805288564,131.86794799846348,358.04685729010055,NB
frame_da_17.8_18.01,64.21106524782414,0.8599999999999994,-0.2439001859517968,409.04788926033046,363.1119040699492,45.9359851903813,8.849708565759649,2.8288599037807103,6.020848661978938,TB
frame_a_18.87_18.92,60.00610311445482,0.0,-0.8135479980029819,409.0458821869463,367.6315253116732,41.41435687527314,1.3355737329104045,0.6542636141630283,0.6813101187473762,NB
frame_Ze~_18.92_19.09,2.505061681403305,0.0,-0.6220715394691148,421.1358002799759,375.28190272051546,45.85389755946039,89.5921177836205,27.30125936468977,62.290858418930725,NB
frame_tSi_19.09_19.29,11.796229786255054,0.0,0.3601500169638962,417.2476391829396,371.5686471974516,45.67899198548804,20.878635875641777,10.028402689392635,10.850233186249142,NB
frame_kEX_19.29_19.48,1.3474737130331391,0.0,-0.7373390356471073,416.4744426550332,371.65669989878194,44.81774275625122,7.228434642582101,5.143149457913239,2.0852851846688623,NB
frame_sa_19.48_19.71,420.3968472587405,0.0,-0.1562620610208644,417.78128706432574,372.8120420685616,44.96924499576414,79.32567925283865,41.60365784597502,37.72202140686363,NB
frame_beX_19.71_19.91,44.46062307634378,0.0,0.2894961981596241,421.6574897925712,375.77811597033457,45.87937382223663,162.3317028072089,85.46740546888628,76.86429733832261,NB
frame_a_19.91_20.09,127.65656264149705,0.0,-0.2439001859518124,423.7965470324141,377.6676368315709,46.128910200843166,483.870078464772,241.5261220766493,242.34395638812265,NB
frame_gO_20.09_20.25,290.3110730291493,0.0,0.2263378009937628,423.8831668597655,377.78124878489297,46.10191807487252,468.419993448553,152.68116824544046,315.7388252031125,NB
frame_ra_20.25_20.88,161.3791891883563,0.5700000000000003,1.5965004375981262,419.19037238214366,365.9570672544807,53.233305127663016,595.2223218409599,290.51458363725243,304.70773820370755,NB
frame_kwajs_21.45_22.01,54.589321344120975,0.0,0.4572048134957869,421.8933605027333,367.9789500130277,53.91441048970557,48.93340531467061,16.897567636198346,32.03583767847226,NB
frame_ajs_22.01_22.41,102.34083366894518,0.0,0.4572048134957869,421.1936001941585,370.77829256601234,50.41530762814614,491.05707543968856,385.6746850732459,105.3823903664427,NB
frame_Ra_22.41_22.57,1.5524100508355332,0.0,-0.4629954982791901,418.4964293017149,373.1295714337006,45.36685786801428,104.2846620908159,31.19508523041509,73.08957686040081,NB
frame_zo~j~s_22.57_22.82,32.19921151208419,0.0,0.2976093418126966,413.8792179444112,368.7654016998779,45.11381624453327,7.605677031683768,3.770904629587392,3.8347724020963767,NB
frame_ki_22.82_22.88,116.48192008202336,0.0,-0.6510480471948268,405.3101172335807,363.5603205483353,41.74979668524537,6.86869407880004,3.611378560115419,3.2573155186846208,NB
frame_fajs_22.88_23.8,31.683767565650957,0.0,2.341424499511207,422.36951410706047,360.25229529503616,62.11721881202431,138.9562366857922,49.77258271836038,89.1836539674318,NB
frame_ki_23.8_23.86,47.77761660164511,0.0,-0.6510480471948011,411.54824251405927,367.69071650665126,43.85752600740801,1.0365130860541427,0.4513601174565451,0.5851529685975976,NB
frame_fa_23.86_24.28,8.261516421977433,0.0,0.6763001258231647,422.4897484563391,372.1945828689033,50.29516558743581,13.914602274411491,4.045240163177539,9.869362111233954,NB
frame_ze~j~_24.28_24.4,3.69260706604652,0.0,-0.6857323658289561,415.02468170554846,370.33738969135845,44.68729201419001,10.090757632699365,4.635703720226729,5.455053912472636,NB
frame_ko~_24.4_24.48,0.068885270894242,0.0,-0.5108220046039239,409.3818404397636,366.8060713446232,42.575769095140345,14.35833716487005,4.813295725083634,9.545041439786417,NB
frame_ki_24.48_25.08,40.15810028575146,0.3000000000000007,3.032602043669089,415.27088018832,363.7900378984602,51.480842289859766,132.61140462718774,53.99840400611791,78.61300062106983,NB
frame_a_25.38_26.26,159.46358613525825,0.6899999999999977,2.8234341866314443,422.0548445246104,360.5728892713664,61.481955253244,629.3943829180369,369.7529065909768,259.64147632706005,TB
frame_es_26.95_27.01,149.5310660059406,0.0,-0.6840308398992304,401.9605295383777,359.47744885689025,42.48308068148748,5.9761982138425935,3.653980163330033,2.3222180505125607,NB
frame_tow_27.01_27.28,201.22302123298897,0.8699999999999974,-0.5910090184288164,404.6037825459157,358.6795540397105,45.92422850620511,5.655964941048985,2.3188816635485026,3.337083277500483,TB
frame_mej_28.15_28.24,99.98391365732093,0.0,-0.6840308398992304,405.6575484852412,362.6813642590192,42.97618422622196,0.167697155601104,0.1149012457268767,0.0527959098742272,NB
frame_u_28.24_28.27,49.473968703601926,0.0,-0.381957040526014,392.69811409371687,352.4726954902893,40.22541860342756,2.912021938018327,1.5133795024209888,1.3986424355973384,NB
frame_pre_28.27_28.41,37.09049118622608,0.0,-0.3919727284816017,414.11078481195176,371.8739523885084,42.23683242344333,4.856054521535015,2.2136930578540728,2.642361463680942,NB
frame_o_28.41_28.45,354.88465491749923,0.0,-0.5910090184288164,411.8845090454351,368.4789108423111,43.40559820312404,7.082163594212716,4.400434109950538,2.6817294842621777,NB
frame_ku_28.45_28.51,26.67300762667517,0.0,-0.381957040526014,415.92137926098815,375.0080385244759,40.91334073651223,2.582813957722607,0.9638946908030306,1.6189192669195762,NB
frame_pa_28.51_29.22,84.20053324783822,0.0,1.9470529373219336,420.65599108340297,363.3413649044791,57.314626178923845,84.52287203714565,41.80101379587427,42.72185824127138,NB
frame_du_29.22_29.29,0.5970028983176974,0.0,-0.3200115968840482,412.603437868369,370.28223608359446,42.32120178477453,1.2837923126062378,0.5835367768783044,0.7002555357279334,NB
frame_ko~_29.29_29.35,74.43850073979,0.0,-0.7418023892943928,408.1895686890692,365.95448710161486,42.23508158745432,11.661344732240934,9.570809719623853,2.0905350126170816,NB
frame_u_29.35_29.44,50.5036309094418,0.0,-0.0102843786741527,412.9113611464997,369.68440276393966,43.22695838255999,88.74952105537011,33.87971913668423,54.86980191868588,NB
frame_gra_29.44_29.82,86.802946192896,0.0,0.281928563633891,415.65020894331815,366.85683792108864,48.79337102222945,30.780097168408812,21.63504189412112,9.1450552742877,NB
frame_va_29.82_30.07,34.291583225222766,0.0,-0.2877192484172786,417.7609682523766,371.6415706685253,46.11939758385125,92.27341808426002,27.07393097312145,65.19948711113855,NB
frame_doX_30.07_30.23,69.7252783289933,0.0,-0.6874019266333208,413.6207872982019,369.5950775820472,44.02570971615461,91.60719270097184,64.60246349021385,27.004729210757983,NB
frame_fajs_30.23_31.34,29.194890451797548,0.0,3.43690106114808,417.2628306410801,351.4400940278966,65.82273661318351,199.217124130758,133.2280586158356,65.9890655149224,TB
frame_fa_31.34_31.42,31.2267327561825,0.0,-0.8135479980029819,408.0891135250632,364.9077810056441,43.18133251941907,175.07085900534383,105.2890276166288,69.78183138871506,NB
frame_ze~j~_31.42_31.67,94.23571135322568,0.7199999999999989,-0.5584107131092735,417.9278537360765,370.5175936301312,47.410260105945326,8.910274704124362,3.0768816212020624,5.833393082922299,NB
frame_E_32.39_32.86,2.7853516448926143,0.0,1.1307770482081652,423.06522453302745,370.4820900573163,52.58313447571112,6.59389339112154,1.6812730723117395,4.9126203188098,NB
frame_a_32.86_33.82,10.136672605590178,0.7800000000000011,3.173986686355236,421.47232946792377,358.70840975048634,62.76391971743743,93.35762874987066,36.30363770318456,57.0539910466861,NB
frame_kwajs_34.6_35.67,155.45520240611685,0.1899999999999977,2.560519811838585,421.6069502521197,356.70569145627013,64.90125879584951,606.3261335233841,369.24415991748026,237.08197360590384,NB
frame_ajs_35.86_36.28,74.96246222401513,0.0,0.5448429384267349,424.4449868556178,373.9630580898117,50.48192876580606,270.7419541344383,201.1989946660284,69.54295946840986,NB
frame_Ra_36.28_36.58,182.6973994948833,0.0,0.1504713762374457,420.75337100640337,372.6201573416031,48.13321366480028,536.6379001152345,281.0109441805752,255.62695593465935,NB
frame_zo~j~s_36.58_36.87,15.097094500874334,0.0,-0.0488612352229451,418.98276942335787,371.3292640111727,47.65350541218521,255.7516998209332,206.15088554254865,49.60081427838455,NB
frame_ki_36.87_37.01,164.1945742941731,0.0,-0.0732205819612597,413.0200068554887,370.6076819737881,42.41232488170061,63.98786582450242,45.69155352175869,18.29631230274373,NB
frame_le_37.01_37.2,23.353239255220245,0.0,0.4842016057714227,422.8350883962755,377.525311708177,45.30977668809851,13.82586752947995,6.525856659320965,7.300010870158985,NB
frame_va~w~_37.2_37.32,138.53988474316432,0.0,-0.6819200969648097,420.00270881266033,375.12811079360256,44.87459801905777,438.8291085110552,268.7729402687119,170.05616824234332,NB
frame_ajs_37.32_37.64,84.26591941243393,0.0,0.1066523137719794,418.0618023717973,369.497175077136,48.56462729466131,84.8769922556151,60.00167033331076,24.875321922304337,NB
frame_pe_37.64_37.7,62.70159819424498,0.0,-0.6840308398992304,410.5828738505241,369.0954995545154,41.48737429600863,0.8906089898947585,0.525959021011289,0.3646499688834694,NB
frame_so_37.7_37.98,32.4954284095237,0.0,1.2404562374564585,423.5656551182084,374.625955985729,48.93969913247946,18.213224094331053,6.1768722341107605,12.036351860220291,NB
frame_as_37.98_38.14,65.08665434978326,0.0,-0.4629954982791745,417.01357944798906,372.3501798569333,44.663399591055736,67.43180688240876,40.21352969569799,27.21827718671078,NB
frame_a_38.14_38.91,41.502173858138576,0.0,2.3414244995111915,418.7179388207231,361.7470822557112,56.97085656501184,12.990349376500175,5.312548847718517,7.67780052878166,NB
frame_de_38.91_39.1,14.716590496980956,0.0,0.3868489019654888,419.7977894033561,374.8328076749184,44.96498172843769,55.49827615169821,22.61099969324056,32.88727645845765,NB
frame_ma~_39.1_39.34,15.348505706541433,0.0,0.0996959206089032,420.6799108175032,373.78682845041294,46.89308236709024,21.486470182740614,9.119107934645,12.367362248095615,NB
frame_da_39.34_39.77,4.265166951685103,0.0,0.720119188288662,422.3771516409947,372.22060439522033,50.15654724577439,23.342927482875808,6.9761074851572005,16.366819997718608,NB
frame_re~j~_39.77_39.86,93.96946775559871,0.0,-0.8767148449085252,418.15952042989954,374.3982046598641,43.761315770035424,101.13128150635576,53.9111989362743,47.22008257008146,NB
frame_mo_39.86_39.93,73.2577620327092,0.0,-0.6874019266332865,417.2586504000142,374.9140317196077,42.34461868040654,1.0760591860161242,0.7308978569221551,0.345161329093969,NB
frame_E_39.93_40.22,364.4259513340169,0.0,0.2219638182245142,421.704068006342,373.432802063682,48.27126594266008,94.15439229983951,38.54457529010506,55.609817009734456,NB
frame_da_40.22_40.33,393.0610440823493,0.0,-0.6820908106065678,419.52546509077337,376.9919940236073,42.53347106716609,32.75604595404445,17.441624412924284,15.314421541120169,NB
frame_a_40.33_40.55,19.228719121628387,0.0,-0.0686239360899164,418.62234128180125,371.805633248033,46.81670803376824,8.82199528174587,4.4083655324486415,4.413629749297229,NB
frame_pro_40.55_40.78,9.1449853193632,0.0,0.6620987882295691,419.3416032399954,371.9668658473257,47.37473739266972,97.13894031604087,16.759534878019537,80.37940543802134,NB
frame_ku_40.78_40.87,91.71980737177095,0.0,-0.1961207096001164,417.7987856384068,374.63788346323327,43.16090217517359,10.367918857152446,6.695721952332406,3.6721969048200407,NB
frame_ra_40.87_41.23,26.889624192011496,0.0,0.369566688564839,423.5894014607831,374.7279553516432,48.86144610913988,8.781306011529892,2.5344630249245483,6.246842986605344,NB
frame_re~j~_41.23_41.32,48.194779749549184,0.0,-0.8767148449085252,418.4398816836061,374.2092078429846,44.23067384062159,44.98147932192356,22.64154939235766,22.339929929565898,NB
frame_mo_41.32_41.38,68.302288741459,0.0,-0.6874019266332865,416.5586419761599,374.44127532162616,42.117366654533726,4.546082346789689,2.6732673718188664,1.8728149749708225,NB
